count,holiday,workingday,temp,humidity,windspeed,hour,year,Clear,Mist,LightSnow,HeavyRain,spring,summer,fall,winter
207,0,0,13.120,45,19.001,15,2011,1,0,0,0,0,0,0,1
234,0,0,11.480,48,16.998,16,2011,1,0,0,0,0,0,0,1
136,0,0,11.480,46,11.001,17,2011,1,0,0,0,0,0,0,1
138,0,0,11.480,45,12.998,18,2011,1,0,0,0,0,0,0,1
135,0,0,10.660,52,8.998,19,2011,1,0,0,0,0,0,0,1
104,0,0,9.840,60,7.002,20,2011,1,0,0,0,0,0,0,1
89,0,0,9.020,64,0.000,21,2011,1,0,0,0,0,0,0,1
49,0,0,9.020,75,12.998,22,2011,1,0,0,0,0,0,0,1
37,0,0,8.200,75,7.002,23,2011,1,0,0,0,0,0,0,1
17,0,1,8.200,75,6.003,0,2011,1,0,0,0,0,0,0,1
11,0,1,7.380,80,6.003,1,2011,1,0,0,0,0,0,0,1
3,0,1,7.380,80,6.003,2,2011,1,0,0,0,0,0,0,1
3,0,1,6.560,86,6.003,3,2011,1,0,0,0,0,0,0,1
4,0,1,6.560,86,8.998,4,2011,1,0,0,0,0,0,0,1
21,0,1,5.740,93,7.002,5,2011,1,0,0,0,0,0,0,1
68,0,1,6.560,86,7.002,6,2011,1,0,0,0,0,0,0,1
191,0,1,7.380,74,7.002,7,2011,1,0,0,0,0,0,0,1
397,0,1,8.200,75,12.998,8,2011,1,0,0,0,0,0,0,1
183,0,1,9.020,69,15.001,9,2011,1,0,0,0,0,0,0,1
108,0,1,9.840,67,12.998,10,2011,1,0,0,0,0,0,0,1
127,0,1,10.660,65,16.998,11,2011,1,0,0,0,0,0,0,1
141,0,1,12.300,61,22.003,12,2011,1,0,0,0,0,0,0,1
142,0,1,13.940,49,22.003,13,2011,1,0,0,0,0,0,0,1
137,0,1,14.760,46,15.001,14,2011,1,0,0,0,0,0,0,1
159,0,1,15.580,46,11.001,15,2011,1,0,0,0,0,0,0,1
208,0,1,16.400,40,16.998,16,2011,1,0,0,0,0,0,0,1
378,0,1,15.580,46,12.998,17,2011,1,0,0,0,0,0,0,1
354,0,1,14.760,50,12.998,18,2011,1,0,0,0,0,0,0,1
251,0,1,14.760,53,11.001,19,2011,0,1,0,0,0,0,0,1
206,0,1,16.400,40,11.001,20,2011,1,0,0,0,0,0,0,1
127,0,1,14.760,53,8.998,21,2011,0,1,0,0,0,0,0,1
107,0,1,14.760,57,11.001,22,2011,0,1,0,0,0,0,0,1
60,0,1,14.760,53,11.001,23,2011,1,0,0,0,0,0,0,1
48,0,0,14.760,66,0.000,0,2012,1,0,0,0,1,0,0,0
93,0,0,14.760,66,8.998,1,2012,1,0,0,0,1,0,0,0
75,0,0,13.120,76,0.000,2,2012,1,0,0,0,1,0,0,0
52,0,0,12.300,81,0.000,3,2012,1,0,0,0,1,0,0,0
8,0,0,11.480,81,6.003,4,2012,1,0,0,0,1,0,0,0
5,0,0,11.480,81,7.002,5,2012,1,0,0,0,1,0,0,0
2,0,0,10.660,93,8.998,6,2012,1,0,0,0,1,0,0,0
7,0,0,10.660,93,11.001,7,2012,1,0,0,0,1,0,0,0
14,0,0,10.660,87,7.002,8,2012,1,0,0,0,1,0,0,0
40,0,0,10.660,93,7.002,9,2012,1,0,0,0,1,0,0,0
70,0,0,12.300,81,7.002,10,2012,1,0,0,0,1,0,0,0
138,0,0,13.940,76,8.998,11,2012,1,0,0,0,1,0,0,0
201,0,0,16.400,62,19.001,12,2012,1,0,0,0,1,0,0,0
223,0,0,17.220,58,19.001,13,2012,1,0,0,0,1,0,0,0
267,0,0,18.040,54,20.000,14,2012,1,0,0,0,1,0,0,0
265,0,0,18.860,51,20.000,15,2012,1,0,0,0,1,0,0,0
215,0,0,18.040,54,20.000,16,2012,0,1,0,0,1,0,0,0
111,0,0,19.680,48,11.001,17,2012,0,1,0,0,1,0,0,0
106,0,0,18.860,59,16.998,18,2012,0,0,1,0,1,0,0,0
105,0,0,17.220,67,26.003,19,2012,0,0,1,0,1,0,0,0
83,0,0,18.040,62,20.000,20,2012,0,1,0,0,1,0,0,0
71,0,0,18.040,67,16.998,21,2012,0,1,0,0,1,0,0,0
66,0,0,18.860,55,27.999,22,2012,1,0,0,0,1,0,0,0
29,0,0,18.040,51,20.000,23,2012,1,0,0,0,1,0,0,0
39,1,0,16.400,40,31.001,0,2012,1,0,0,0,1,0,0,0
12,1,0,14.760,43,27.999,1,2012,1,0,0,0,1,0,0,0
7,1,0,14.760,34,30.003,2,2012,1,0,0,0,1,0,0,0
4,1,0,11.480,45,22.003,4,2012,1,0,0,0,1,0,0,0
4,1,0,11.480,45,22.003,5,2012,1,0,0,0,1,0,0,0
14,1,0,10.660,41,26.003,6,2012,1,0,0,0,1,0,0,0
16,1,0,9.840,32,26.003,7,2012,1,0,0,0,1,0,0,0
53,1,0,9.840,35,16.998,8,2012,1,0,0,0,1,0,0,0
68,1,0,9.840,35,0.000,9,2012,1,0,0,0,1,0,0,0
109,1,0,10.660,35,19.001,10,2012,1,0,0,0,1,0,0,0
175,1,0,10.660,35,32.998,11,2012,1,0,0,0,1,0,0,0
202,1,0,11.480,36,16.998,12,2012,1,0,0,0,1,0,0,0
176,1,0,12.300,36,20.000,13,2012,1,0,0,0,1,0,0,0
151,1,0,12.300,36,27.999,14,2012,1,0,0,0,1,0,0,0
168,1,0,11.480,38,30.003,15,2012,1,0,0,0,1,0,0,0
154,1,0,10.660,35,27.999,16,2012,1,0,0,0,1,0,0,0
153,1,0,10.660,35,26.003,17,2012,1,0,0,0,1,0,0,0
126,1,0,10.660,33,16.998,18,2012,1,0,0,0,1,0,0,0
93,1,0,9.840,38,15.001,19,2012,1,0,0,0,1,0,0,0
88,1,0,9.840,41,15.001,20,2012,1,0,0,0,1,0,0,0
66,1,0,9.840,41,22.003,21,2012,0,1,0,0,1,0,0,0
39,1,0,9.020,44,19.001,22,2012,0,1,0,0,1,0,0,0
34,1,0,9.020,44,16.998,23,2012,1,0,0,0,1,0,0,0
13,0,1,8.200,51,16.998,0,2012,1,0,0,0,1,0,0,0
6,0,1,7.380,55,15.001,1,2012,1,0,0,0,1,0,0,0
3,0,1,7.380,51,16.998,2,2012,1,0,0,0,1,0,0,0
2,0,1,6.560,55,19.001,3,2012,1,0,0,0,1,0,0,0
5,0,1,6.560,55,16.998,4,2012,1,0,0,0,1,0,0,0
12,0,1,5.740,54,12.998,5,2012,1,0,0,0,1,0,0,0
85,0,1,5.740,59,19.001,6,2012,1,0,0,0,1,0,0,0
170,0,1,5.740,59,16.998,7,2012,1,0,0,0,1,0,0,0
354,0,1,6.560,55,19.001,8,2012,1,0,0,0,1,0,0,0
153,0,1,6.560,50,19.001,9,2012,1,0,0,0,1,0,0,0
60,0,1,6.560,47,31.001,10,2012,1,0,0,0,1,0,0,0
75,0,1,7.380,37,35.001,11,2012,1,0,0,0,1,0,0,0
74,0,1,7.380,37,35.001,12,2012,1,0,0,0,1,0,0,0
73,0,1,7.380,34,43.999,13,2012,1,0,0,0,1,0,0,0
79,0,1,6.560,43,35.001,14,2012,1,0,0,0,1,0,0,0
77,0,1,6.560,37,27.999,15,2012,1,0,0,0,1,0,0,0
136,0,1,5.740,39,39.001,16,2012,1,0,0,0,1,0,0,0
245,0,1,5.740,26,31.001,17,2012,1,0,0,0,1,0,0,0
224,0,1,5.740,26,35.001,18,2012,1,0,0,0,1,0,0,0
156,0,1,4.920,28,27.999,19,2012,1,0,0,0,1,0,0,0
115,0,1,4.920,33,16.998,20,2012,1,0,0,0,1,0,0,0
68,0,1,4.100,36,15.001,21,2012,1,0,0,0,1,0,0,0
33,0,1,4.100,46,16.998,22,2012,1,0,0,0,1,0,0,0
18,0,1,4.100,46,26.003,23,2012,1,0,0,0,1,0,0,0
9,0,1,3.280,42,22.003,0,2012,1,0,0,0,1,0,0,0
3,0,1,1.640,38,20.000,1,2012,1,0,0,0,1,0,0,0
1,0,1,0.820,34,19.001,2,2012,1,0,0,0,1,0,0,0
1,0,1,0.820,34,19.001,3,2012,1,0,0,0,1,0,0,0
2,0,1,0.820,41,12.998,4,2012,1,0,0,0,1,0,0,0
14,0,1,0.820,41,12.998,5,2012,1,0,0,0,1,0,0,0
59,0,1,0.820,41,11.001,6,2012,1,0,0,0,1,0,0,0
152,0,1,0.820,44,12.998,7,2012,1,0,0,0,1,0,0,0
315,0,1,0.820,44,8.998,8,2012,1,0,0,0,1,0,0,0
180,0,1,1.640,45,8.998,9,2012,1,0,0,0,1,0,0,0
64,0,1,2.460,45,0.000,10,2012,1,0,0,0,1,0,0,0
46,0,1,3.280,42,6.003,11,2012,0,1,0,0,1,0,0,0
84,0,1,4.100,46,12.998,12,2012,0,1,0,0,1,0,0,0
91,0,1,5.740,43,16.998,13,2012,0,1,0,0,1,0,0,0
75,0,1,5.740,46,16.998,14,2012,0,1,0,0,1,0,0,0
90,0,1,7.380,37,22.003,15,2012,0,1,0,0,1,0,0,0
131,0,1,7.380,40,19.001,16,2012,0,1,0,0,1,0,0,0
281,0,1,8.200,40,12.998,17,2012,0,1,0,0,1,0,0,0
289,0,1,8.200,37,8.998,18,2012,0,1,0,0,1,0,0,0
184,0,1,8.200,40,7.002,19,2012,0,1,0,0,1,0,0,0
123,0,1,8.200,40,12.998,20,2012,0,1,0,0,1,0,0,0
90,0,1,8.200,44,0.000,21,2012,0,1,0,0,1,0,0,0
52,0,1,8.200,47,6.003,22,2012,0,1,0,0,1,0,0,0
32,0,1,8.200,44,7.002,23,2012,0,1,0,0,1,0,0,0
14,0,1,9.020,47,12.998,0,2012,0,1,0,0,1,0,0,0
5,0,1,8.200,51,6.003,1,2012,1,0,0,0,1,0,0,0
4,0,1,8.200,51,6.003,2,2012,1,0,0,0,1,0,0,0
4,0,1,8.200,61,0.000,3,2012,1,0,0,0,1,0,0,0
5,0,1,8.200,59,6.003,4,2012,0,1,0,0,1,0,0,0
26,0,1,8.200,59,6.003,5,2012,0,1,0,0,1,0,0,0
78,0,1,8.200,75,8.998,6,2012,0,1,0,0,1,0,0,0
215,0,1,8.200,69,6.003,7,2012,0,1,0,0,1,0,0,0
388,0,1,8.200,75,0.000,8,2012,0,1,0,0,1,0,0,0
227,0,1,9.020,69,0.000,9,2012,0,1,0,0,1,0,0,0
86,0,1,9.840,52,6.003,10,2012,0,1,0,0,1,0,0,0
84,0,1,12.300,49,0.000,11,2012,1,0,0,0,1,0,0,0
120,0,1,12.300,49,16.998,12,2012,1,0,0,0,1,0,0,0
118,0,1,13.940,42,20.000,13,2012,1,0,0,0,1,0,0,0
117,0,1,13.940,39,19.001,14,2012,1,0,0,0,1,0,0,0
119,0,1,14.760,34,19.001,15,2012,1,0,0,0,1,0,0,0
197,0,1,14.760,34,19.001,16,2012,1,0,0,0,1,0,0,0
412,0,1,14.760,34,12.998,17,2012,0,1,0,0,1,0,0,0
383,0,1,13.940,36,11.001,18,2012,1,0,0,0,1,0,0,0
265,0,1,13.940,34,6.003,19,2012,1,0,0,0,1,0,0,0
177,0,1,12.300,49,0.000,20,2012,1,0,0,0,1,0,0,0
97,0,1,10.660,60,8.998,21,2012,1,0,0,0,1,0,0,0
71,0,1,10.660,60,11.001,22,2012,1,0,0,0,1,0,0,0
60,0,1,9.840,70,7.002,23,2012,1,0,0,0,1,0,0,0
25,0,1,9.020,75,6.003,0,2012,1,0,0,0,1,0,0,0
8,0,1,9.020,75,0.000,1,2012,1,0,0,0,1,0,0,0
5,0,1,9.020,69,11.001,2,2012,1,0,0,0,1,0,0,0
4,0,1,9.020,69,7.002,3,2012,1,0,0,0,1,0,0,0
3,0,1,9.020,69,8.998,4,2012,1,0,0,0,1,0,0,0
13,0,1,8.200,80,8.998,5,2012,0,1,0,0,1,0,0,0
70,0,1,9.020,73,7.002,6,2012,0,1,0,0,1,0,0,0
205,0,1,9.840,65,0.000,7,2012,0,1,0,0,1,0,0,0
447,0,1,9.840,70,8.998,8,2012,1,0,0,0,1,0,0,0
241,0,1,9.840,70,11.001,9,2012,1,0,0,0,1,0,0,0
116,0,1,10.660,65,12.998,10,2012,1,0,0,0,1,0,0,0
138,0,1,12.300,56,11.001,11,2012,1,0,0,0,1,0,0,0
191,0,1,14.760,50,16.998,12,2012,1,0,0,0,1,0,0,0
204,0,1,16.400,43,19.001,13,2012,1,0,0,0,1,0,0,0
178,0,1,18.860,36,12.998,14,2012,1,0,0,0,1,0,0,0
222,0,1,21.320,27,16.998,15,2012,1,0,0,0,1,0,0,0
294,0,1,21.320,27,19.001,16,2012,1,0,0,0,1,0,0,0
476,0,1,18.860,36,15.001,17,2012,1,0,0,0,1,0,0,0
419,0,1,20.500,29,16.998,18,2012,1,0,0,0,1,0,0,0
272,0,1,18.860,33,19.001,19,2012,1,0,0,0,1,0,0,0
177,0,1,17.220,41,12.998,20,2012,1,0,0,0,1,0,0,0
154,0,1,16.400,43,15.001,21,2012,1,0,0,0,1,0,0,0
135,0,1,14.760,50,12.998,22,2012,1,0,0,0,1,0,0,0
101,0,1,14.760,50,0.000,23,2012,1,0,0,0,1,0,0,0
79,0,0,14.760,50,11.001,0,2012,1,0,0,0,1,0,0,0
62,0,0,15.580,46,11.001,1,2012,1,0,0,0,1,0,0,0
38,0,0,14.760,50,7.002,2,2012,1,0,0,0,1,0,0,0
20,0,0,13.120,57,7.002,3,2012,1,0,0,0,1,0,0,0
10,0,0,13.120,57,6.003,4,2012,1,0,0,0,1,0,0,0
9,0,0,10.660,75,7.002,5,2012,1,0,0,0,1,0,0,0
7,0,0,10.660,75,7.002,6,2012,1,0,0,0,1,0,0,0
20,0,0,9.020,87,12.998,7,2012,1,0,0,0,1,0,0,0
64,0,0,9.840,75,7.002,8,2012,1,0,0,0,1,0,0,0
130,0,0,9.020,80,8.998,9,2012,1,0,0,0,1,0,0,0
203,0,0,11.480,75,6.003,10,2012,1,0,0,0,1,0,0,0
324,0,0,13.940,57,15.001,11,2012,1,0,0,0,1,0,0,0
376,0,0,16.400,43,15.001,12,2012,1,0,0,0,1,0,0,0
445,0,0,18.040,44,12.998,13,2012,1,0,0,0,1,0,0,0
512,0,0,20.500,42,19.001,14,2012,1,0,0,0,1,0,0,0
449,0,0,23.780,37,20.000,15,2012,1,0,0,0,1,0,0,0
401,0,0,22.960,37,19.001,16,2012,0,1,0,0,1,0,0,0
322,0,0,22.140,43,8.998,17,2012,0,1,0,0,1,0,0,0
297,0,0,22.140,45,8.998,18,2012,1,0,0,0,1,0,0,0
215,0,0,21.320,42,7.002,19,2012,1,0,0,0,1,0,0,0
170,0,0,20.500,39,16.998,20,2012,1,0,0,0,1,0,0,0
140,0,0,18.040,44,15.001,21,2012,1,0,0,0,1,0,0,0
109,0,0,18.040,38,16.998,22,2012,1,0,0,0,1,0,0,0
119,0,0,17.220,38,15.001,23,2012,1,0,0,0,1,0,0,0
91,0,0,15.580,40,19.001,0,2012,1,0,0,0,1,0,0,0
72,0,0,13.940,42,12.998,1,2012,1,0,0,0,1,0,0,0
67,0,0,14.760,37,19.001,2,2012,1,0,0,0,1,0,0,0
32,0,0,13.940,42,8.998,3,2012,1,0,0,0,1,0,0,0
6,0,0,13.120,49,16.998,4,2012,1,0,0,0,1,0,0,0
2,0,0,13.120,49,7.002,5,2012,0,1,0,0,1,0,0,0
2,0,0,12.300,52,0.000,6,2012,0,1,0,0,1,0,0,0
24,0,0,12.300,52,0.000,7,2012,0,1,0,0,1,0,0,0
57,0,0,12.300,52,8.998,8,2012,1,0,0,0,1,0,0,0
125,0,0,13.120,53,8.998,9,2012,1,0,0,0,1,0,0,0
208,0,0,13.940,49,11.001,10,2012,1,0,0,0,1,0,0,0
256,0,0,14.760,46,15.001,11,2012,1,0,0,0,1,0,0,0
351,0,0,15.580,43,15.001,12,2012,1,0,0,0,1,0,0,0
343,0,0,16.400,37,20.000,13,2012,1,0,0,0,1,0,0,0
328,0,0,16.400,40,12.998,14,2012,1,0,0,0,1,0,0,0
330,0,0,16.400,37,19.001,15,2012,1,0,0,0,1,0,0,0
314,0,0,16.400,37,20.000,16,2012,1,0,0,0,1,0,0,0
219,0,0,15.580,40,15.001,17,2012,1,0,0,0,1,0,0,0
181,0,0,13.940,46,15.001,18,2012,1,0,0,0,1,0,0,0
112,0,0,13.120,49,12.998,19,2012,1,0,0,0,1,0,0,0
126,0,0,12.300,52,11.001,20,2012,1,0,0,0,1,0,0,0
91,0,0,11.480,56,15.001,21,2012,1,0,0,0,1,0,0,0
58,0,0,10.660,60,7.002,22,2012,1,0,0,0,1,0,0,0
30,0,0,10.660,56,16.998,23,2012,1,0,0,0,1,0,0,0
15,0,1,9.840,60,15.001,0,2012,1,0,0,0,1,0,0,0
5,0,1,9.840,60,8.998,1,2012,1,0,0,0,1,0,0,0
5,0,1,9.840,56,8.998,2,2012,1,0,0,0,1,0,0,0
3,0,1,9.840,52,11.001,3,2012,1,0,0,0,1,0,0,0
4,0,1,9.020,64,7.002,4,2012,1,0,0,0,1,0,0,0
21,0,1,8.200,64,6.003,5,2012,0,1,0,0,1,0,0,0
88,0,1,9.020,60,8.998,6,2012,0,1,0,0,1,0,0,0
240,0,1,9.020,60,7.002,7,2012,0,1,0,0,1,0,0,0
420,0,1,9.020,55,6.003,8,2012,0,1,0,0,1,0,0,0
197,0,1,9.020,64,0.000,9,2012,0,1,0,0,1,0,0,0
108,0,1,9.840,60,0.000,10,2012,1,0,0,0,1,0,0,0
88,0,1,10.660,56,6.003,11,2012,0,1,0,0,1,0,0,0
103,0,1,10.660,56,7.002,12,2012,0,1,0,0,1,0,0,0
80,0,1,10.660,56,7.002,13,2012,0,1,0,0,1,0,0,0
50,0,1,9.020,75,11.001,14,2012,0,0,1,0,1,0,0,0
69,0,1,9.020,75,11.001,15,2012,0,0,1,0,1,0,0,0
49,0,1,9.020,87,6.003,16,2012,0,0,1,0,1,0,0,0
152,0,1,9.020,87,0.000,17,2012,0,0,1,0,1,0,0,0
164,0,1,8.200,86,6.003,18,2012,0,0,0,1,1,0,0,0
190,0,1,8.200,93,6.003,19,2012,0,0,1,0,1,0,0,0
132,0,1,8.200,86,6.003,20,2012,0,1,0,0,1,0,0,0
79,0,1,8.200,93,0.000,21,2012,0,1,0,0,1,0,0,0
62,0,1,8.200,92,7.002,22,2012,0,1,0,0,1,0,0,0
52,0,1,9.020,87,7.002,23,2012,0,1,0,0,1,0,0,0
14,0,1,9.020,87,7.002,0,2012,0,1,0,0,1,0,0,0
5,0,1,9.020,93,7.002,1,2012,0,1,0,0,1,0,0,0
4,0,1,9.020,87,11.001,2,2012,0,1,0,0,1,0,0,0
4,0,1,8.200,86,11.001,4,2012,0,1,0,0,1,0,0,0
23,0,1,16.400,47,15.001,5,2012,1,0,0,0,1,0,0,0
79,0,1,7.380,93,12.998,6,2012,0,1,0,0,1,0,0,0
222,0,1,7.380,93,11.001,7,2012,0,1,0,0,1,0,0,0
471,0,1,7.380,93,11.001,8,2012,0,1,0,0,1,0,0,0
195,0,1,7.380,93,11.001,9,2012,0,1,0,0,1,0,0,0
83,0,1,7.380,93,11.001,10,2012,0,1,0,0,1,0,0,0
101,0,1,17.220,38,20.000,11,2012,1,0,0,0,1,0,0,0
140,0,1,17.220,38,20.000,12,2012,1,0,0,0,1,0,0,0
178,0,1,17.220,38,20.000,13,2012,1,0,0,0,1,0,0,0
106,0,1,17.220,38,20.000,14,2012,1,0,0,0,1,0,0,0
136,0,1,17.220,38,20.000,15,2012,1,0,0,0,1,0,0,0
240,0,1,17.220,38,23.999,16,2012,1,0,0,0,1,0,0,0
460,0,1,17.220,38,16.998,17,2012,1,0,0,0,1,0,0,0
385,0,1,16.400,40,7.002,18,2012,1,0,0,0,1,0,0,0
281,0,1,15.580,46,7.002,19,2012,1,0,0,0,1,0,0,0
200,0,1,13.940,53,7.002,20,2012,1,0,0,0,1,0,0,0
116,0,1,13.120,66,6.003,21,2012,1,0,0,0,1,0,0,0
114,0,1,12.300,70,6.003,22,2012,1,0,0,0,1,0,0,0
41,0,1,10.660,81,7.002,23,2012,1,0,0,0,1,0,0,0
28,0,1,10.660,81,0.000,0,2012,1,0,0,0,1,0,0,0
7,0,1,9.840,87,6.003,1,2012,1,0,0,0,1,0,0,0
5,0,1,8.200,85,11.001,2,2012,1,0,0,0,1,0,0,0
4,0,1,9.020,80,0.000,3,2012,1,0,0,0,1,0,0,0
2,0,1,8.200,80,8.998,4,2012,1,0,0,0,1,0,0,0
22,0,1,8.200,80,8.998,5,2012,1,0,0,0,1,0,0,0
74,0,1,8.200,86,8.998,6,2012,1,0,0,0,1,0,0,0
256,0,1,8.200,80,8.998,7,2012,1,0,0,0,1,0,0,0
499,0,1,8.200,82,7.002,8,2012,1,0,0,0,1,0,0,0
225,0,1,8.200,86,8.998,9,2012,0,1,0,0,1,0,0,0
97,0,1,9.840,87,8.998,10,2012,0,1,0,0,1,0,0,0
99,0,1,10.660,87,6.003,11,2012,0,1,0,0,1,0,0,0
55,0,1,12.300,81,0.000,12,2012,0,0,1,0,1,0,0,0
65,0,1,13.120,76,0.000,13,2012,0,0,1,0,1,0,0,0
73,0,1,13.120,81,7.002,14,2012,0,0,1,0,1,0,0,0
79,0,1,13.940,87,6.003,15,2012,0,1,0,0,1,0,0,0
118,0,1,13.940,87,16.998,16,2012,0,1,0,0,1,0,0,0
134,0,1,13.940,87,15.001,17,2012,0,0,1,0,1,0,0,0
98,0,1,13.940,87,12.998,18,2012,0,0,1,0,1,0,0,0
93,0,1,13.120,93,15.001,19,2012,0,0,1,0,1,0,0,0
57,0,1,13.120,93,11.001,20,2012,0,0,1,0,1,0,0,0
29,0,1,13.940,87,15.001,21,2012,0,0,1,0,1,0,0,0
49,0,1,13.940,87,12.998,22,2012,0,0,1,0,1,0,0,0
9,0,1,13.940,87,15.001,23,2012,0,0,1,0,1,0,0,0
3,0,1,13.940,93,12.998,0,2012,0,0,1,0,1,0,0,0
3,0,1,14.760,93,12.998,1,2012,0,0,1,0,1,0,0,0
2,0,1,14.760,93,16.998,2,2012,0,0,1,0,1,0,0,0
3,0,1,14.760,93,16.998,3,2012,0,0,1,0,1,0,0,0
2,0,1,14.760,93,12.998,4,2012,0,0,1,0,1,0,0,0
16,0,1,13.940,93,6.003,5,2012,0,0,1,0,1,0,0,0
89,0,1,14.760,93,8.998,6,2012,0,0,1,0,1,0,0,0
220,0,1,13.940,87,19.001,7,2012,0,1,0,0,1,0,0,0
508,0,1,13.120,81,12.998,8,2012,1,0,0,0,1,0,0,0
230,0,1,13.120,81,7.002,9,2012,1,0,0,0,1,0,0,0
90,0,1,13.940,81,7.002,10,2012,1,0,0,0,1,0,0,0
119,0,1,13.940,81,7.002,11,2012,0,1,0,0,1,0,0,0
144,0,1,13.940,81,7.002,12,2012,0,1,0,0,1,0,0,0
183,0,1,17.220,77,11.001,13,2012,1,0,0,0,1,0,0,0
156,0,1,17.220,77,11.001,14,2012,1,0,0,0,1,0,0,0
188,0,1,18.040,72,8.998,15,2012,1,0,0,0,1,0,0,0
281,0,1,18.860,67,12.998,16,2012,1,0,0,0,1,0,0,0
495,0,1,18.860,63,11.001,17,2012,1,0,0,0,1,0,0,0
421,0,1,18.040,67,12.998,18,2012,1,0,0,0,1,0,0,0
330,0,1,17.220,71,11.001,19,2012,0,1,0,0,1,0,0,0
240,0,1,17.220,71,12.998,20,2012,0,1,0,0,1,0,0,0
174,0,1,18.040,67,8.998,21,2012,1,0,0,0,1,0,0,0
133,0,1,15.580,76,20.000,22,2012,1,0,0,0,1,0,0,0
67,0,1,16.400,76,22.003,23,2012,1,0,0,0,1,0,0,0
42,0,1,16.400,71,19.001,0,2012,0,1,0,0,1,0,0,0
12,0,1,15.580,76,20.000,1,2012,0,1,0,0,1,0,0,0
14,0,1,16.400,76,23.999,2,2012,1,0,0,0,1,0,0,0
7,0,1,14.760,87,16.998,3,2012,1,0,0,0,1,0,0,0
3,0,1,13.120,70,32.998,4,2012,0,0,1,0,1,0,0,0
21,0,1,12.300,70,36.997,5,2012,0,1,0,0,1,0,0,0
73,0,1,10.660,75,15.001,6,2012,0,1,0,0,1,0,0,0
177,0,1,10.660,60,15.001,7,2012,1,0,0,0,1,0,0,0
419,0,1,9.840,52,23.999,8,2012,1,0,0,0,1,0,0,0
214,0,1,9.020,47,26.003,9,2012,1,0,0,0,1,0,0,0
103,0,1,9.840,44,30.003,10,2012,1,0,0,0,1,0,0,0
114,0,1,9.840,38,40.997,11,2012,1,0,0,0,1,0,0,0
154,0,1,9.840,38,32.998,12,2012,1,0,0,0,1,0,0,0
154,0,1,10.660,33,35.001,13,2012,1,0,0,0,1,0,0,0
129,0,1,10.660,33,36.997,14,2012,1,0,0,0,1,0,0,0
138,0,1,10.660,33,39.001,15,2012,1,0,0,0,1,0,0,0
233,0,1,11.480,30,31.001,16,2012,1,0,0,0,1,0,0,0
332,0,1,11.480,33,27.999,17,2012,1,0,0,0,1,0,0,0
301,0,1,10.660,38,20.000,18,2012,1,0,0,0,1,0,0,0
206,0,1,10.660,38,19.001,19,2012,1,0,0,0,1,0,0,0
136,0,1,9.840,41,11.001,20,2012,1,0,0,0,1,0,0,0
102,0,1,9.840,41,19.001,21,2012,1,0,0,0,1,0,0,0
65,0,1,8.200,47,22.003,22,2012,1,0,0,0,1,0,0,0
65,0,1,7.380,47,12.998,23,2012,1,0,0,0,1,0,0,0
44,0,0,6.560,47,7.002,0,2012,1,0,0,0,1,0,0,0
50,0,0,6.560,47,12.998,1,2012,1,0,0,0,1,0,0,0
38,0,0,6.560,47,11.001,2,2012,1,0,0,0,1,0,0,0
20,0,0,5.740,54,7.002,3,2012,1,0,0,0,1,0,0,0
3,0,0,5.740,50,8.998,4,2012,1,0,0,0,1,0,0,0
4,0,0,5.740,50,8.998,5,2012,1,0,0,0,1,0,0,0
5,0,0,5.740,50,0.000,6,2012,1,0,0,0,1,0,0,0
24,0,0,5.740,50,8.998,7,2012,1,0,0,0,1,0,0,0
92,0,0,4.920,54,7.002,8,2012,1,0,0,0,1,0,0,0
81,0,0,5.740,50,7.002,9,2012,1,0,0,0,1,0,0,0
149,0,0,6.560,47,0.000,10,2012,1,0,0,0,1,0,0,0
178,0,0,8.200,40,12.998,11,2012,1,0,0,0,1,0,0,0
219,0,0,9.020,41,16.998,12,2012,1,0,0,0,1,0,0,0
220,0,0,9.020,44,19.001,13,2012,1,0,0,0,1,0,0,0
231,0,0,9.840,41,20.000,14,2012,1,0,0,0,1,0,0,0
226,0,0,9.840,38,20.000,15,2012,1,0,0,0,1,0,0,0
206,0,0,9.840,38,15.001,16,2012,1,0,0,0,1,0,0,0
144,0,0,9.840,41,16.998,17,2012,1,0,0,0,1,0,0,0
143,0,0,9.020,41,12.998,18,2012,1,0,0,0,1,0,0,0
102,0,0,8.200,47,15.001,19,2012,1,0,0,0,1,0,0,0
103,0,0,8.200,44,16.998,20,2012,1,0,0,0,1,0,0,0
69,0,0,7.380,43,16.998,21,2012,1,0,0,0,1,0,0,0
66,0,0,6.560,47,23.999,22,2012,1,0,0,0,1,0,0,0
76,0,0,6.560,47,15.001,23,2012,1,0,0,0,1,0,0,0
59,0,0,6.560,47,22.003,0,2012,1,0,0,0,1,0,0,0
42,0,0,6.560,47,20.000,1,2012,0,1,0,0,1,0,0,0
43,0,0,6.560,47,19.001,2,2012,0,1,0,0,1,0,0,0
25,0,0,6.560,48,26.003,3,2012,0,1,0,0,1,0,0,0
6,0,0,6.560,47,26.003,4,2012,0,1,0,0,1,0,0,0
5,0,0,6.560,47,22.003,5,2012,0,1,0,0,1,0,0,0
8,0,0,5.740,50,19.001,6,2012,0,1,0,0,1,0,0,0
17,0,0,4.920,54,19.001,7,2012,1,0,0,0,1,0,0,0
36,0,0,4.920,54,15.001,8,2012,1,0,0,0,1,0,0,0
